,longitude,latitude,adt,ugos,vgos,sla,ugosa,vgosa,Born,Dead,Errcount,Longevity,added,addeda,multiplied,multiplieda,substracted,substracteda,deducted,deducteda,exp1a,exp2a,exp3a,exp4a,exp1,exp2,exp3,exp4
561017,309.875,2.625,0.4761,-0.2664,3.6205,-0.0317,-0.8755000000000001,4.0366,2007-12-09,2008-04-21 00:00:00,0,134,3.8869,4.9121,0.9645012000000001,3.5340433,0.0735809970998481,0.2168904523608978,-3.3541,-3.1611,14.8477435,8.799,7.47274775,3.40858900370196,14.8477435,6.5152,-8.743642490000001,3.40858900370196
586253,310.375,1.375,0.6446000000000001,2.7402,4.1738,0.0193,1.7187,4.4829,2008-04-22,2008-06-13 00:00:00,0,52,6.914,6.2016,11.437046760000001,7.70476023,0.6565240308591691,0.38339021615472124,-1.4335999999999998,-2.7641999999999998,23.42030976,13.1156,14.39661006,88.11970302509835,23.42030976,13.1156,38.59935963,88.11970302509835
597343,310.375,1.625,0.5883,2.3271,4.3783,-0.0007,1.2068,4.6873000000000005,2008-04-23,2008-07-06 00:00:00,0,74,6.705400000000001,5.894100000000001,10.18874193,5.656633640000001,0.5315076627914944,0.2574616516971391,-2.0512,-3.4805,23.330749870000002,12.599499999999999,12.298132440000002,57.633980350516545,23.330749870000002,12.5995,32.03692384,57.633980350516545
597875,310.625,1.625,0.6682,1.7583,4.3433,0.0885,0.6489,4.5843,2008-04-21,2008-07-07 00:00:00,0,77,6.1016,5.2332,7.63682439,2.97475227,0.40483042847604356,0.14154832798900596,-2.585,-3.9353999999999996,21.05195106,11.3348,9.16096737,22.717660689743866,21.05195106,11.334800000000001,21.49051872,22.717660689743866
598261,310.625,1.875,0.6421,1.2705,4.5662,0.0936,0.2412,4.728000000000001,2008-04-22,2008-07-08 00:00:00,0,77,5.8367,4.969200000000001,5.801357100000001,1.1403936000000001,0.2782401121282467,0.05101522842639593,-3.2957,-4.486800000000001,21.895438200000005,10.8059,7.099867440000001,6.615830508154562,21.895438200000005,10.805900000000001,14.05004214,6.615830508154562
598521,310.375,1.875,0.556,1.4795,4.4259,0.0008,0.4646,4.7010000000000005,2008-04-24,2008-07-09 00:00:00,0,76,5.9054,5.1656,6.54811905,2.1840846000000003,0.33428229286698746,0.0988300361625186,-2.9464000000000006,-4.236400000000001,21.493531600000004,11.071000000000002,8.23677314,14.301645976071633,21.493531600000004,11.071000000000002,17.743606290000002,14.301645976071633
609329,310.125,2.625,0.3591,-3.0884,2.9212,-0.1394,-3.719,3.1798,2008-04-22,2008-07-29 00:00:00,0,98,6.0096,6.8988,9.02183408,11.8256762,1.0572367520197181,1.1695704132335365,0.16720000000000024,0.5391999999999997,20.774591360000002,12.9084,17.132142799999997,106.6892885602049,20.774591360000002,-0.7063999999999995,-41.5319474,106.6892885602049
609479,310.375,2.375,0.5345,0.4074,4.4123,0.0258,-0.3082,4.583200000000001,2008-04-25,2008-07-29 00:00:00,0,95,4.8197,4.891400000000001,1.79757102,1.41254224,0.09233279695396958,0.06724559259905741,-4.0049,-4.275,20.348014040000002,9.0947,6.350470860000001,2.5391449951498846,20.096892680000003,9.0947,0.8923536000000001,-2.5391449951498846
609480,310.375,2.625,0.4656,-1.2113,4.4575000000000005,-0.0282,-1.7744,4.5547,2008-04-22,2008-07-29 00:00:00,0,98,5.668800000000001,6.3291,5.399369750000001,8.08185968,0.2717442512619181,0.3895756032230443,-3.2462000000000004,-2.7803000000000004,22.451905970000006,11.9979,13.675388000000002,43.636948679936694,22.451905970000006,6.0265,-26.90772554,43.636948679936694
609937,310.125,2.875,0.4116,-3.3733,2.4467000000000003,-0.0776,-3.8095,2.6502000000000003,2008-04-20,2008-07-30 00:00:00,0,101,5.82,6.4597,8.25345311,10.095936900000002,1.3787141864552253,1.437438683872915,0.9265999999999996,1.1592999999999996,19.33483069,12.279700000000002,15.34420365,83.32634180566878,19.33483069,-2.0859,-36.61001332000001,83.32634180566878
609939,310.125,2.375,0.3323,-1.1161,4.2229,-0.1838,-1.8515,4.5343,2008-04-23,2008-07-30 00:00:00,0,98,5.339,6.3858,4.71317869,8.39525645,0.2642970470529731,0.4083320468429526,-3.1068,-2.6828000000000003,21.21435462,11.724800000000002,13.46909935,39.56834379722505,21.21435462,5.7896,-25.987866720000003,39.56834379722505
610534,310.125,2.125,0.4245,1.0049,4.331300000000001,-0.1139,0.2024,4.6949000000000005,2008-04-25,2008-07-31 00:00:00,0,97,5.336200000000001,4.8973,4.35252337,0.9502477600000001,0.23200886569852003,0.04311060938465142,-3.3264000000000005,-4.492500000000001,20.538412130000005,10.233500000000001,6.57645512,4.135975582690152,20.538412130000005,10.233500000000001,10.89733126,4.135975582690152
610696,310.375,2.875,0.4092,-1.9913,4.148000000000001,-0.0762,-2.3676,4.1907000000000005,2008-04-16,2008-07-31 00:00:00,0,106,6.1393,6.558300000000001,8.259912400000001,9.921901320000002,0.4800626808100289,0.5649652802634404,-2.1567000000000007,-1.8231000000000006,22.097625480000005,12.697600000000001,16.002804800000003,81.95403574464439,22.097625480000005,3.979800000000001,-36.347559430000004,81.95403574464439
610759,310.125,1.875,0.4254,2.0061,4.3209,-0.1402,1.0974000000000002,4.7289,2008-04-24,2008-07-31 00:00:00,0,98,6.327,5.826300000000001,8.66815749,5.189494860000001,0.46427827535930016,0.2320624246653556,-2.3148,-3.6315,22.634598150000002,12.153300000000002,11.476755660000002,44.98335874002551,22.634598150000002,12.153300000000002,28.086054300000008,44.98335874002551
610837,309.875,2.625,0.3102,-3.9124,1.074,-0.1975,-4.5215000000000005,1.4901,2008-04-22,2008-07-31 00:00:00,0,100,4.9864,6.0116000000000005,4.2019176,6.737487150000001,3.642830540037244,3.034360110059728,2.8384,3.0314000000000005,19.290284,10.998000000000001,10.258591000000001,28.31036583535884,19.290284,-5.8698000000000015,-21.625362990000003,28.31036583535884
610917,310.375,1.875,0.61,-1.9211,-4.0185,0.0547,-2.936,-3.7434,2008-07-12,2008-08-01 00:00:00,0,20,5.9396,6.679399999999999,7.719940350000001,10.9906224,0.4780639542117705,0.7843137254901961,-2.0974000000000004,-0.8073999999999999,20.6832025,12.619,17.462816000000004,84.84694933737386,20.6832025,-12.619,37.70032449,84.84694933737386
611313,309.625,2.875,0.1197,-3.6165,-3.1046,-0.3905,-4.109,-2.5898000000000003,2007-12-27,2008-08-01 00:00:00,0,218,6.7211,6.6988,11.227785899999999,10.641488200000001,1.1648843651356051,1.5866090045563361,0.5118999999999998,1.5191999999999997,22.90049158,13.4199,18.9631014,119.48035116697639,22.90049158,-13.4199,43.9920872,119.48035116697639
611690,310.125,3.125,0.5346000000000001,2.5948,-4.1107000000000005,0.0643,2.3209,-3.9917,2008-01-28,2008-08-02 00:00:00,0,187,6.705500000000001,6.3126,10.666444360000002,9.26433653,0.6312306906366312,0.5814314703008744,-1.5159000000000002,-1.6707999999999998,22.43095251,13.0181,16.127023630000004,98.81753012956048,22.43095251,-3.1867,-39.82896768,98.81753012956048
611884,309.625,3.125,0.6485000000000001,3.2402,-4.3761,0.1618,2.7912000000000003,-3.9403,2007-02-11,2008-08-02 00:00:00,0,538,7.616300000000001,6.7315000000000005,14.17943922,10.998165360000002,0.7404309773542652,0.7083724589498263,-1.1359,-1.1490999999999998,26.28719307,14.3478,19.395070320000002,155.94781725362947,26.28719307,-2.2849999999999997,-50.15953496,155.94781725362947
612105,309.875,2.125,0.4741,-1.3201,2.7839,-0.0652,-2.0246,3.1743,2007-12-08,2008-08-02 00:00:00,0,238,4.104,5.1989,3.67502639,6.42668778,0.47419088329322173,0.6378099108464858,-1.4638,-1.1497000000000002,11.50960823,9.3029,10.13068394,23.618247191790516,11.50960823,2.6135,-19.92839154,23.618247191790516
612106,309.875,2.375,0.4679,-0.5812,2.76,-0.0555,-1.2541,3.1546000000000003,2007-12-09,2008-08-02 00:00:00,0,237,3.3411999999999997,4.4087000000000005,1.604112,3.9561838600000003,0.21057971014492757,0.397546440119191,-2.1788,-1.9005000000000003,9.435578920000001,7.7499,7.197116,6.346162004032322,9.435578920000001,4.0793,-10.855065380000001,6.346162004032322
613092,310.875,1.875,0.7026,0.7038,4.7483,0.1601,-0.2113,4.8904000000000005,2008-04-16,2008-08-04 00:00:00,0,110,5.452100000000001,5.1017,3.3418535400000002,1.03334152,0.14822146873617925,0.04320709962375265,-4.0445,-4.679100000000001,23.369799260000004,10.1312,6.597515790000001,3.4532760166409813,23.072373380000005,10.1312,4.74705975,-3.4532760166409813
613940,309.625,2.625,0.0453,-0.7204,-5.3345,-0.4749,-1.2055,-4.8406,2007-12-26,2008-08-05 00:00:00,0,223,6.0549,6.0461,3.8429738,5.835343300000001,0.13504545880588623,0.24903937528405568,-4.6141000000000005,-3.6351000000000004,26.690622900000005,12.101,11.99173975,22.425071415905546,26.690622900000005,-12.101,19.59622509,22.425071415905546
615033,309.625,2.375,0.2521,1.729,-3.1144000000000003,-0.2792,1.214,-2.7319,2007-12-29,2008-08-07 00:00:00,0,222,4.843400000000001,3.9459,5.384797600000001,3.3165266,0.5551631132802466,0.4443793696694608,-1.3854000000000002,-1.5179,10.60723536,8.7893,8.2417816,17.858824476016164,10.60723536,-2.9033,-17.2056609,17.858824476016164
620953,309.625,2.375,-0.0207,1.7229,3.2486,-0.5519000000000001,1.2078,3.6312,2008-08-09,2008-08-18 00:00:00,0,9,4.971500000000001,4.839,5.597012940000001,4.38576336,0.5303515360462969,0.3326173165895571,-1.5257,-2.4234,13.877234940000001,9.810500000000001,9.277759080000001,24.547174277697884,13.877234940000001,9.8105,20.16262986,24.547174277697884
620957,310.375,2.375,0.6308,1.8642,4.3357,0.1221,1.1486,4.5065,2008-08-06,2008-08-18 00:00:00,0,12,6.1999,5.6551,8.082611940000001,5.1761659,0.42996517286712643,0.25487628980361704,-2.4715,-3.3579,21.68005217,11.855,11.35068502,41.83694030676085,21.68005217,11.855,26.639780160000004,41.83694030676085
620958,310.375,2.125,0.6541,1.7572,4.3775,0.1252,0.8971,4.6108,2008-08-05,2008-08-18 00:00:00,0,13,6.1347000000000005,5.5079,7.6921430000000015,4.13634868,0.4014163335237007,0.19456493450160492,-2.6203000000000003,-3.7137000000000002,21.760161120000003,11.642600000000002,10.29505525,31.817385544421246,21.760161120000003,11.642600000000002,23.857644690000004,31.817385544421246
621301,309.625,2.625,0.0379,-1.7336,3.6349,-0.4822,-2.2186,4.1288,2008-08-10,2008-08-19 00:00:00,0,9,5.3685,6.3474,6.3014626400000004,9.160155679999999,0.4769319651159592,0.5373474132919976,-1.9013,-1.9102000000000001,18.85394008,11.7159,13.926789139999999,57.7223787941038,18.85394008,3.8115,-30.68369514,57.7223787941038
621302,309.625,2.125,0.1864,4.2503,2.1353,-0.3513,3.6742,2.4289,2008-08-11,2008-08-19 00:00:00,0,8,6.3856,6.1030999999999995,9.07566559,8.92426438,1.990493139137358,1.512701222775742,2.115,1.2452999999999999,20.80288243,12.4887,14.52471926,80.99363914962869,20.80288243,12.4887,36.169002899999995,80.99363914962869
621307,310.375,2.625,0.5698,1.1314,4.4804,0.076,0.5682,4.5777,2008-08-05,2008-08-19 00:00:00,0,14,5.611800000000001,5.1459,5.069124560000001,2.60104914,0.252522096241407,0.12412346811717676,-3.349,-4.0095,21.15278856,10.7577,8.25486328,13.18504207734088,21.15278856,10.7577,15.39514676,13.18504207734088
621477,309.375,2.625,0.2977,0.9845,-4.872,-0.2343,0.6843,-4.4684,2007-12-28,2008-08-20 00:00:00,0,236,5.8565,5.1527,4.796484,3.05772612,0.2020730706075534,0.1531420642735655,-3.8874999999999997,-3.7841,22.44373815,11.0092,8.7868096,14.666334410962081,22.44373815,-7.6716,-15.587259519999998,14.666334410962081
621574,309.625,2.875,0.1571,-3.532,2.3153,-0.3531,-4.0246,2.8301000000000003,2008-08-11,2008-08-20 00:00:00,0,9,5.847300000000001,6.854700000000001,8.177639600000001,11.390020460000002,1.5255042543082968,1.4220698915232677,1.2167,1.1945000000000001,20.767417730000002,12.702000000000002,15.680256380000001,93.14348235850623,20.767417730000002,-2.4112000000000005,-38.88172964,93.14348235850623
621810,310.125,2.875,0.4001,-1.4909,4.3631,-0.0891,-1.9271,4.5666,2008-08-09,2008-08-21 00:00:00,0,12,5.854,6.4937000000000005,6.50494579,8.800294860000001,0.341706584767711,0.4219988612972452,-2.8722000000000003,-2.6395,22.797645850000002,12.3477,14.465630010000002,57.245441000315644,22.797645850000002,5.5117,-30.521714600000003,57.245441000315644
621824,310.375,2.875,0.4652,-1.5998,4.5218,-0.0202,-1.9761,4.5644,2008-08-01,2008-08-21 00:00:00,0,20,6.1216,6.5405,7.233975640000001,9.01971084,0.3537971604228405,0.43293751643151346,-2.9219999999999997,-2.5883000000000003,23.8006687,12.662099999999999,15.099728979999998,65.24836849640393,23.8006687,5.5103,-32.49134258,65.24836849640393
621896,310.375,1.875,0.5046,3.1006,4.152,-0.0507,2.0857,4.4271,2008-08-02,2008-08-22 00:00:00,0,20,7.2526,6.5128,12.8736912,9.233602470000001,0.7467726396917148,0.4711210498972239,-1.0514000000000001,-2.3414,24.84824062,13.7654,16.1875264,118.87054686233728,24.84824062,13.7654,44.493786330000006,118.87054686233728
622010,310.125,2.375,0.2846,0.9709,2.9121,-0.2314,0.2355,3.2236,2008-08-12,2008-08-22 00:00:00,0,10,3.883,3.4591,2.82735789,0.7591577999999999,0.33340201229353383,0.07305496959920586,-1.9412000000000003,-2.9880999999999998,9.61609251,7.3421,4.88029955,2.1464107955850418,9.61609251,7.3421,7.402108479999999,2.1464107955850418
622364,310.125,2.125,0.4377,2.1964,3.8328,-0.1008,1.394,4.196400000000001,2008-08-11,2008-08-23 00:00:00,0,12,6.0292,5.590400000000001,8.41836192,5.8497816,0.5730536422458777,0.33218949575826895,-1.6364,-2.8024000000000004,19.145743520000003,11.619600000000002,11.7357232,49.24557866175668,19.145743520000003,11.6196,28.828039680000003,49.24557866175668
622862,310.125,1.875,0.5167,2.8653,3.8626,-0.0488,1.9566,4.2706,2008-08-09,2008-08-24 00:00:00,0,15,6.7279,6.2272,11.06750778,8.35585596,0.7418060373841454,0.4581557626563012,-0.9973000000000001,-2.314,22.101865540000002,12.9551,14.69346316,92.47850084585936,22.101865540000002,12.9551,39.217477079999995,92.47850084585936
632355,310.375,1.625,0.5527000000000001,-1.8627,-4.183,-0.0363,-2.983,-3.874,2008-07-12,2008-09-17 00:00:00,0,67,6.0457,6.857,7.7916741,11.556142000000001,0.44530241453502273,0.7700051626226123,-2.3202999999999996,-0.891,21.7613761,12.9027,18.214589,90.0416923173222,21.7613761,-12.902700000000001,39.0418049,90.0416923173222
632747,310.375,1.875,0.7545000000000001,1.7621,4.4702,0.1992,0.7473000000000001,4.7453,2008-08-27,2008-09-18 00:00:00,0,22,6.2323,5.4926,7.87693942,3.5461626900000005,0.3941881794997987,0.15748214022295745,-2.7081,-3.998,22.52925739,11.724900000000002,9.84798046,27.932908682594245,22.52925739,11.724900000000002,23.125375700000003,27.932908682594245
632909,310.625,1.875,0.4912,-2.2941000000000003,-3.6943,-0.0572,-3.3234000000000004,-3.5325,2008-07-11,2008-09-18 00:00:00,0,69,5.9884,6.8559,8.475093630000002,11.739910500000002,0.6209836775573181,0.9408067940552017,-1.4002,-0.20909999999999984,20.67432669,12.8443,18.104236620000002,99.49684069532015,20.67432669,-12.844300000000002,40.59654900000001,99.49684069532015
633023,310.375,2.125,0.7332000000000001,2.2755,4.551200000000001,0.2043,1.4154,4.7845,2008-08-28,2008-09-18 00:00:00,0,21,6.826700000000001,6.1999,10.356255600000003,6.7719813,0.499978027772895,0.2958302852962692,-2.2757000000000005,-3.3691000000000004,24.995959100000004,13.026600000000002,13.501768480000003,70.13236926122029,24.995959100000004,13.026600000000002,34.457135130000005,70.13236926122029
633413,310.375,2.375,0.6718000000000001,2.0894,4.5408,0.163,1.3738,4.7116,2008-08-28,2008-09-19 00:00:00,0,22,6.6302,6.0854,9.48754752,6.472796079999999,0.4601391825229034,0.2915782324475762,-2.4514,-3.3377999999999997,24.264850999999997,12.715599999999998,13.03915104,61.41096039626971,24.264850999999997,12.715599999999998,32.042911679999996,61.41096039626971
633477,310.125,1.875,0.676,1.7252,4.3848,0.1104,0.8165,4.792800000000001,2008-08-29,2008-09-19 00:00:00,0,21,6.11,5.609300000000001,7.564656960000001,3.9133212000000004,0.39345010034665207,0.17035970622600566,-2.6596,-3.9763000000000006,22.424095240000003,11.719300000000002,10.0981892,29.60293245229556,22.424095240000003,11.7193,23.326705920000006,29.60293245229556
636748,310.375,1.375,0.9896,3.1988000000000003,3.5662000000000003,0.3643,2.1772,3.8753,2008-09-20,2008-09-30 00:00:00,0,10,6.765000000000001,6.0525,11.407560560000002,8.43730316,0.8969771745835904,0.561814569194643,-0.36739999999999995,-1.6981000000000002,20.784522220000003,12.8175,14.838430640000002,96.2490467607794,20.784522220000003,12.817499999999999,40.005504,96.2490467607794
641154,310.625,2.125,0.7713,2.9713000000000003,4.2384,0.2477,2.1067,4.343,2008-09-19,2008-10-08 00:00:00,0,19,7.209700000000001,6.4497,12.593557920000002,9.1493981,0.7010428463571159,0.4850794381763758,-1.2671000000000001,-2.2363,24.66700891,13.659400000000002,16.243337280000002,115.22347490548798,24.66700891,13.659400000000002,43.5763492,115.22347490548798
641390,310.625,1.625,0.4018,-2.3666,-3.3428,-0.178,-3.476,-3.1017,2008-07-10,2008-10-08 00:00:00,0,90,5.7094000000000005,6.5777,7.91107048,10.7815092,0.7079693669977265,1.1206757584550406,-0.9762,0.37429999999999986,18.59466436,12.287099999999999,17.0878728,85.29327916196841,18.59466436,-12.287099999999999,37.6526357,85.29327916196841
641391,310.625,1.875,0.8555,3.7463,3.3366,0.3071,2.717,3.4984,2008-09-19,2008-10-08 00:00:00,0,19,7.0829,6.215400000000001,12.499904579999999,9.505152800000001,1.1227896661271954,0.7766407500571689,0.4097000000000004,-0.7814000000000001,21.851458540000003,13.298300000000001,16.310242199999998,118.81350301831984,21.851458540000003,13.298300000000001,44.1766555,118.81350301831984
642098,309.625,2.125,0.3184,2.6545,-4.798500000000001,-0.2193,2.0783,-4.5049,2008-08-24,2008-10-09 00:00:00,0,46,7.453000000000001,6.5832,12.737618250000002,9.362533670000001,0.5531937063665728,0.4613420941641324,-2.1440000000000006,-2.4266,27.13361,14.036200000000001,17.132122550000002,119.2563797412315,27.13361,-4.570600000000001,-44.03113152,119.2563797412315
642322,310.375,1.625,0.8420000000000001,3.3912,3.4728000000000003,0.253,2.2709,3.7818,2008-09-21,2008-10-10 00:00:00,0,19,6.864000000000001,6.0527,11.776959360000001,8.58808962,0.9765031098825154,0.6004812523137131,-0.08160000000000034,-1.5109,20.834511120000002,12.9167,15.059381520000002,101.14158243477787,20.834511120000002,12.916700000000002,41.076270660000006,101.14158243477787
642323,310.375,1.875,0.7368,3.5659,3.7412,0.1816,2.551,4.0163,2008-09-21,2008-10-10 00:00:00,0,19,7.3071,6.5673,13.340745080000001,10.245581300000001,0.9531433764567518,0.6351617160072703,-0.1753,-1.4653,24.12239246,13.874400000000001,17.1260012,136.683688319715,24.12239246,13.874400000000001,47.45185175,136.683688319715
642622,309.625,2.375,0.272,1.1836,-5.1285,-0.2593,0.6685,-4.746,2008-08-24,2008-10-10 00:00:00,0,47,6.3121,5.4145,6.0700926,3.172701,0.23078872964804525,0.14085545722713863,-3.9448999999999996,-4.077500000000001,25.131097600000004,11.726600000000001,9.35800225,19.2585888621126,25.131097600000004,-8.022400000000001,-18.288561450000003,19.2585888621126
665334,310.875,1.625,0.6136,1.8772,4.2835,0.0447,0.917,4.5533,2007-07-21,2008-11-01 00:00:00,0,469,6.1607,5.4703,8.0409862,4.1753761,0.4382397572078907,0.20139239672325565,-2.4063,-3.6363000000000003,21.22545295,11.631,10.3584695,33.57414159990982,21.22545295,11.631,24.69178656,33.57414159990982
673689,309.875,2.125,0.2651,3.2242,2.3825000000000003,-0.2741,2.5197000000000003,2.7729,2008-08-12,2008-11-14 00:00:00,0,94,5.6067,5.2926,7.681656500000002,6.986876130000001,1.3532843651626443,0.9086876555230987,0.8416999999999999,-0.25319999999999965,14.730450990000001,10.8993,12.000285250000001,53.67078243870936,14.730450990000001,10.8993,29.61210206,53.67078243870936
674078,310.125,1.875,0.6326,3.026,2.8567,0.067,2.1173,3.2647,2008-09-22,2008-11-15 00:00:00,0,54,5.8827,5.382,8.6443742,6.912349310000001,1.059264185948822,0.6485435108892089,0.16929999999999978,-1.1473999999999998,15.73321829,11.2647,12.339190910000001,59.7529340367518,15.73321829,11.2647,31.48419662,59.7529340367518
