,longitude,latitude,adt,ugos,vgos,sla,ugosa,vgosa,Born,Dead,Errcount,Longevity,radius,radius_glob
58761,310.375,2.375,0.6794,4.6246,2.6823,0.1706,3.909,2.8531,2005-05-31,2005-06-08 00:00:00,0,8,7.306900000000001,6.7621
59545,310.125,2.375,0.6079,3.9702,2.6288,0.0919,3.2348000000000003,2.9402,2005-06-02,2005-06-10 00:00:00,0,8,6.599,6.175000000000001
64102,309.625,0.125,0.6793,0.0726,0.8803000000000001,-0.0202,0.065,0.7823,2005-06-16,2005-06-18 00:00:00,0,2,0.9529000000000001,0.8472999999999999
64402,309.125,-0.125,0.6795,0.0602,0.9747,-0.0226,0.0577,0.7844,2005-06-16,2005-06-18 00:00:00,0,2,1.0349,0.8421
64600,309.375,-0.125,0.6819000000000001,0.0539,0.8869,-0.0202,0.0517,0.7292000000000001,2005-06-16,2005-06-18 00:00:00,0,2,0.9408000000000001,0.7809
64601,309.375,0.125,0.6772,0.0527,0.8547,-0.0239,0.0503,0.728,2005-06-16,2005-06-18 00:00:00,0,2,0.9074,0.7783
65119,316.125,-2.375,0.5753,0.3928,0.235,0.0504,0.3616,0.1702,2005-05-17,2005-06-19 00:00:00,0,33,0.6277999999999999,0.5317999999999999
65314,316.375,-2.375,0.5608000000000001,0.254,0.6468,0.0418,0.1813,0.6033000000000001,2005-05-17,2005-06-19 00:00:00,0,33,0.9008,0.7846000000000001
66770,309.625,0.375,0.6552,0.3165,0.8168000000000001,-0.0449,0.2752,0.7272000000000001,2005-06-21,2005-06-22 00:00:00,0,1,1.1333000000000002,1.0024000000000002
66771,309.625,0.125,0.6615,0.2473,1.3052,-0.0379,0.2397,1.2073,2005-06-21,2005-06-22 00:00:00,0,1,1.5525,1.447
66934,309.125,-0.125,0.6504,0.2107,1.3903,-0.0518,0.2083,1.1999,2005-06-21,2005-06-22 00:00:00,0,1,1.601,1.4082
67057,309.375,-0.125,0.6576000000000001,0.2058,1.2726,-0.0445,0.2036,1.1149,2005-06-21,2005-06-22 00:00:00,0,1,1.4784,1.3185
67058,309.375,0.125,0.6538,0.2081,1.2669,-0.0473,0.2057,1.1402,2005-06-21,2005-06-22 00:00:00,0,1,1.4749999999999999,1.3459
67151,280.875,68.875,-0.0286,-0.1683,0.5,-0.0801,-0.1475,0.47,2005-06-15,2005-06-23 00:00:00,0,8,0.6683,0.6174999999999999
67307,280.375,69.125,-0.0732,-0.2465,0.3879,-0.0894,-0.3088,0.2853,2005-06-15,2005-06-23 00:00:00,0,8,0.6344000000000001,0.5941000000000001
67356,280.375,68.875,-0.201,-0.2815,0.6134000000000001,-0.2319,-0.3022,0.544,2005-06-15,2005-06-23 00:00:00,0,8,0.8949,0.8462000000000001
67542,280.625,68.875,-0.1113,-0.2243,0.6166,-0.1508,-0.213,0.5473,2005-06-15,2005-06-23 00:00:00,0,8,0.8409,0.7603
69870,309.625,0.375,0.6463,0.3031,0.4795,-0.0539,0.2618,0.3899,2005-06-23,2005-06-28 00:00:00,0,5,0.7826,0.6517
69871,309.625,0.125,0.6517000000000001,0.2797,1.0382,-0.0478,0.2721,0.9402,2005-06-23,2005-06-28 00:00:00,0,5,1.3179,1.2123
70162,309.125,-0.125,0.6554,0.2384,1.1732,-0.0467,0.2359,0.9829,2005-06-23,2005-06-28 00:00:00,0,5,1.4116,1.2187999999999999
70393,309.375,-0.125,0.6621,0.2328,1.0871,-0.04,0.2307,0.9294,2005-06-23,2005-06-28 00:00:00,0,5,1.3199,1.1601
70394,309.375,0.125,0.6583,0.2335,1.033,-0.0428,0.2311,0.9063,2005-06-23,2005-06-28 00:00:00,0,5,1.2665,1.1374
70565,278.625,68.625,-0.1014,0.011,-0.6905,-0.0988,-0.0023,-0.6435000000000001,2005-06-14,2005-06-28 00:00:00,0,14,0.7015,0.6458
70566,278.625,68.875,-0.1014,-0.0591,-0.7346,-0.0765,-0.1117,-0.6684,2005-06-14,2005-06-28 00:00:00,0,14,0.7937000000000001,0.7801
72406,278.625,68.375,-0.0242,0.1049,-0.5331,-0.0143,0.1225,-0.5577,2005-06-15,2005-07-01 00:00:00,0,16,0.638,0.6801999999999999
73128,310.625,2.375,0.4639,0.8014,4.7972,-0.0413,0.1201,4.8386000000000005,2005-04-09,2005-07-03 00:00:00,0,85,5.5986,4.9587
73444,310.625,1.375,0.905,0.2562,4.1383,0.292,-0.7563000000000001,4.4628000000000005,2005-03-30,2005-07-03 00:00:00,0,95,4.3945,5.219100000000001
73646,310.375,2.625,0.4099,-1.0539,4.597700000000001,-0.0839,-1.617,4.695,2005-04-10,2005-07-03 00:00:00,0,84,5.6516,6.312
73898,310.625,2.625,0.4776,-1.1606,4.7292000000000005,-0.0149,-1.6597000000000002,4.7093,2005-04-09,2005-07-04 00:00:00,0,86,5.889800000000001,6.369
74048,310.875,2.375,0.6755,2.7353,4.21,0.171,2.1211,4.1822,2005-03-21,2005-07-04 00:00:00,0,105,6.9453,6.3033
74049,310.875,2.125,0.7645000000000001,2.5986,4.2751,0.2435,1.8223,4.323300000000001,2005-03-22,2005-07-04 00:00:00,0,104,6.8736999999999995,6.145600000000001
74149,315.375,-2.375,0.5338,-0.4075,0.8354,0.0005,-0.3968,0.6559,2005-06-29,2005-07-04 00:00:00,0,5,1.2429000000000001,1.0527
74243,310.375,2.375,0.7348,1.2326,3.8923,0.2261,0.517,4.0631,2005-06-10,2005-07-04 00:00:00,0,24,5.1249,4.580100000000001
74289,315.625,-2.625,0.5386000000000001,-0.7923,0.3459,0.0049,-0.7567,0.2054,2005-06-29,2005-07-04 00:00:00,0,5,1.1381999999999999,0.9621000000000001
74371,309.875,2.125,0.6238,3.8256,2.9276,0.0846,3.1211,3.3179000000000003,2005-06-03,2005-07-04 00:00:00,0,31,6.7532,6.439
74419,310.625,2.125,0.5172,3.0571,3.487,-0.0063,2.1925,3.5916,2005-04-09,2005-07-05 00:00:00,0,87,6.5441,5.7841000000000005
75007,310.625,2.625,0.3704,-3.9739,2.218,-0.1221,-4.473,2.1981,2005-07-05,2005-07-06 00:00:00,0,1,6.1919,6.6711
75034,310.375,1.375,0.4756,-3.116,-2.246,-0.1498,-4.1375,-1.9369,2005-04-18,2005-07-06 00:00:00,0,79,5.362,6.074400000000001
75177,310.875,2.375,0.3676,-2.8857,3.4179000000000004,-0.1368,-3.5,3.3901000000000003,2005-07-05,2005-07-06 00:00:00,0,1,6.3036,6.8901
76611,309.625,0.375,0.6841,-0.8170000000000001,0.5094000000000001,-0.016,-0.8583000000000001,0.4198,2005-07-06,2005-07-08 00:00:00,0,2,1.3264,1.2781
76612,309.625,0.125,0.6691,-0.7036,-0.1103,-0.0304,-0.7112,-0.2083,2005-07-06,2005-07-08 00:00:00,0,2,0.8139,0.9195000000000001
76831,309.125,-0.125,0.6558,-0.6751,-0.0656,-0.0463,-0.6776,-0.2559,2005-07-06,2005-07-08 00:00:00,0,2,0.7407,0.9335
76983,309.375,-0.125,0.6603,-0.6725,-0.0915,-0.0418,-0.6747000000000001,-0.2492,2005-07-06,2005-07-08 00:00:00,0,2,0.764,0.9239
76984,309.375,0.125,0.66,-0.6926,0.0121,-0.041,-0.6950000000000001,-0.1146,2005-07-06,2005-07-08 00:00:00,0,2,0.7047,0.8096000000000001
79964,309.625,0.375,0.6509,-0.5927,0.4539,-0.0492,-0.6341,0.3643,2005-07-10,2005-07-14 00:00:00,0,4,1.0466,0.9984
79965,309.625,0.125,0.641,-0.5248,0.2183,-0.0585,-0.5324,0.1203,2005-07-10,2005-07-14 00:00:00,0,4,0.7431000000000001,0.6527
80157,309.125,-0.125,0.6372,-0.5203,0.3012,-0.0649,-0.5228,0.1109,2005-07-10,2005-07-14 00:00:00,0,4,0.8215,0.6337
80319,309.375,-0.125,0.6396000000000001,-0.5195000000000001,0.2682,-0.0626,-0.5217,0.1105,2005-07-10,2005-07-14 00:00:00,0,4,0.7877000000000001,0.6322000000000001
80320,309.375,0.125,0.6369,-0.5281,0.3094,-0.0642,-0.5305,0.1827,2005-07-10,2005-07-14 00:00:00,0,4,0.8375,0.7132
85156,310.375,1.625,0.514,-2.0366,-4.1816,-0.075,-3.1569000000000003,-3.8726,2005-04-20,2005-07-21 00:00:00,0,92,6.2182,7.0295000000000005
85157,310.375,1.875,0.388,-1.3097,-3.9789,-0.1673,-2.3246,-3.7038,2005-04-23,2005-07-21 00:00:00,0,89,5.2886,6.0284
85782,310.375,1.375,0.4241,5.4211,0.0361,-0.2013,4.399500000000001,0.3452,2005-07-07,2005-07-22 00:00:00,0,15,5.4572,4.744700000000001
85953,310.625,1.625,0.9266,2.2840000000000003,3.8338,0.3468,1.1745,4.0748,2005-04-01,2005-07-22 00:00:00,0,112,6.117800000000001,5.2493
86057,310.375,2.125,0.7622,0.5908,4.2107,0.2333,-0.2693,4.444,2005-06-10,2005-07-22 00:00:00,0,42,4.8015,4.7133
86435,310.125,2.125,0.6457,-0.3506,4.2194,0.1072,-1.1531,4.5831,2005-06-12,2005-07-23 00:00:00,0,41,4.57,5.7362
86437,310.625,1.875,0.5503,4.9625,2.6078,0.0018,3.9333,2.7696,2005-04-06,2005-07-23 00:00:00,0,108,7.5703000000000005,6.7029
87067,310.125,2.375,0.6487,-0.3529,3.9002,0.1327,-1.0883,4.2117,2005-06-12,2005-07-24 00:00:00,0,42,4.2531,5.300000000000001
87074,310.625,1.375,0.3949,5.4802,0.5061,-0.2182,4.4677,0.8307,2005-07-06,2005-07-24 00:00:00,0,18,5.9863,5.2984
87891,310.125,1.875,0.6332,-0.3655,4.3504000000000005,0.0676,-1.2742,4.758500000000001,2005-06-11,2005-07-25 00:00:00,0,44,4.7159,6.0327
87953,309.875,2.375,0.2199,-2.0238,3.7897,-0.3035,-2.6966,4.1843,2005-03-30,2005-07-25 00:00:00,0,117,5.8134999999999994,6.8809000000000005
88503,310.125,1.125,0.4335,-2.7308000000000003,-2.9546,-0.2384,-3.2883,-2.7864,2005-04-17,2005-07-26 00:00:00,0,100,5.6854000000000005,6.0747
88669,310.375,1.125,0.4486,-4.1675,-1.1098,-0.2106,-4.8646,-0.8434,2005-04-13,2005-07-27 00:00:00,0,105,5.2773,5.708
88872,309.625,2.125,0.1801,0.3519,-4.4996,-0.3576,-0.2243,-4.206,2005-03-22,2005-07-27 00:00:00,0,127,4.8515,4.430300000000001
88927,310.125,1.875,0.2586,-1.7792,3.7479,-0.307,-2.6879,4.156000000000001,2005-07-26,2005-07-27 00:00:00,0,1,5.5271,6.8439000000000005
89473,309.875,2.375,0.3713,-3.7689,-0.042,-0.1522,-4.4417,0.3526,2005-07-26,2005-07-28 00:00:00,0,2,3.8108999999999997,4.7943
89517,310.625,2.125,0.3708,-2.3743000000000003,2.9712,-0.1528,-3.2389,3.0758,2005-07-09,2005-07-29 00:00:00,0,20,5.3455,6.3147
89776,310.375,2.375,0.3628,-3.2574,1.6829,-0.146,-3.973,1.8537,2005-07-09,2005-07-29 00:00:00,0,20,4.940300000000001,5.8267
91683,310.125,2.625,0.4286,-2.9207,2.0007,-0.0698,-3.5512,2.2593,2005-04-02,2005-08-02 00:00:00,0,122,4.9214,5.8105
94731,283.625,66.375,0.0853,0.3059,-0.3748,0.1537,0.3094,-0.4142,2005-08-08,2005-08-09 00:00:00,0,1,0.6807000000000001,0.7236
95447,309.125,-0.125,0.7443000000000001,0.1739,0.8898,0.0422,0.1714,0.6995,2005-08-10,2005-08-11 00:00:00,0,1,1.0637,0.8709
95474,309.375,-0.125,0.7454000000000001,0.1691,0.7534000000000001,0.0432,0.167,0.5957,2005-08-10,2005-08-11 00:00:00,0,1,0.9225000000000001,0.7627
95475,309.375,0.125,0.7435,0.1726,0.6122000000000001,0.0424,0.1702,0.4855,2005-08-10,2005-08-11 00:00:00,0,1,0.7848,0.6557
95564,309.625,0.125,0.7336,0.1964,0.7598,0.0341,0.1888,0.6619,2005-08-10,2005-08-11 00:00:00,0,1,0.9562,0.8507
95936,280.375,67.375,-0.035,-0.283,-0.3288,0.0279,-0.2348,-0.2517,2005-07-30,2005-08-12 00:00:00,0,13,0.6117999999999999,0.4865
95940,311.125,1.125,0.4732,0.6304000000000001,1.2052,-0.1301,-0.0143,1.636,2005-01-01,2005-08-12 00:00:00,0,223,1.8356000000000001,1.6502999999999999
95941,311.125,1.375,0.4559,0.3086,0.5932000000000001,-0.1245,-0.4234,0.9991,2005-01-01,2005-08-12 00:00:00,0,223,0.9018,1.4224999999999999
96148,310.875,1.125,0.3845,-0.4768,1.4635,-0.2389,-1.1915,1.8686,2005-01-01,2005-08-13 00:00:00,0,224,1.9403000000000001,3.0601000000000003
96459,310.875,1.375,0.3992,-0.477,0.6567000000000001,-0.1977,-1.358,1.0399,2005-01-01,2005-08-14 00:00:00,0,225,1.1337000000000002,2.3979
97155,309.625,0.125,0.7318,0.0457,1.0301,0.0324,0.0381,0.9321,2005-08-12,2005-08-16 00:00:00,0,4,1.0758,0.9702000000000001
97255,309.125,-0.125,0.744,0.0195,1.1622,0.0419,0.0171,0.9719,2005-08-12,2005-08-16 00:00:00,0,4,1.1817,0.989
97359,309.375,-0.125,0.7446,0.02,1.0367,0.0425,0.0178,0.879,2005-08-12,2005-08-16 00:00:00,0,4,1.0567,0.8968
97360,309.375,0.125,0.7425,0.019,0.9033,0.0414,0.0166,0.7766000000000001,2005-08-12,2005-08-16 00:00:00,0,4,0.9223,0.7932
101811,281.375,69.375,0.1115,-0.2861,-0.4789,0.0816,-0.1613,-0.6051000000000001,2005-08-22,2005-08-26 00:00:00,0,4,0.765,0.7664000000000001
105839,351.625,79.125,-0.1728,-0.0429,0.5887,0.0918,-0.0003,-0.0147,2005-08-25,2005-09-05 00:00:00,0,11,0.6316,0.015
105876,351.375,78.625,-0.2659,0.0795,0.5399,0.0917,-0.0063,-0.0124,2005-08-25,2005-09-05 00:00:00,0,11,0.6194000000000001,0.0187
105877,351.375,78.875,-0.2532,-0.0635,0.546,0.0933,-0.0019,-0.0183,2005-08-25,2005-09-05 00:00:00,0,11,0.6095,0.0202
106040,351.625,78.875,-0.1828,-0.0272,0.5733,0.0915,-0.0017,-0.0176,2005-08-25,2005-09-05 00:00:00,0,11,0.6005,0.0193
108279,310.375,1.875,0.8062,-0.3662,4.1366000000000005,0.2509,-1.3811,4.411700000000001,2005-08-05,2005-09-10 00:00:00,0,36,4.502800000000001,5.792800000000001
108524,310.375,2.125,0.8130000000000001,0.3114,4.5724,0.284,-0.5487000000000001,4.8058000000000005,2005-08-05,2005-09-10 00:00:00,0,36,4.8838,5.354500000000001
109317,310.125,2.125,0.7157,0.2181,4.1635,0.1772,-0.5843,4.527200000000001,2005-08-07,2005-09-12 00:00:00,0,36,4.3816,5.1115
109371,315.375,-2.375,0.6960000000000001,0.4691,-0.9814,0.1627,0.4799,-1.1609,2005-09-07,2005-09-12 00:00:00,0,5,1.4505000000000001,1.6408
109537,315.625,-2.625,0.6971,1.1214,-0.5852,0.1634,1.157,-0.7257,2005-09-07,2005-09-12 00:00:00,0,5,1.7066,1.8827
109561,310.125,1.875,0.7169,-0.1989,3.419,0.1514,-1.1076,3.827,2005-08-07,2005-09-12 00:00:00,0,36,3.6179,4.9346
113047,309.625,0.125,0.7495,0.0841,1.0228000000000002,0.0501,0.0765,0.9249,2005-09-14,2005-09-19 00:00:00,0,5,1.1069000000000002,1.0014
113259,309.125,-0.125,0.7617,0.0641,1.1527,0.0595,0.0616,0.9624,2005-09-14,2005-09-19 00:00:00,0,5,1.2168,1.024
113423,309.375,-0.125,0.7595000000000001,0.0639,1.0316,0.0574,0.0617,0.8739,2005-09-14,2005-09-19 00:00:00,0,5,1.0955000000000001,0.9356
113424,309.375,0.125,0.7559,0.071,0.9049,0.0548,0.0686,0.7782,2005-09-14,2005-09-19 00:00:00,0,5,0.9759,0.8468
114370,283.375,69.125,0.086,0.2026,0.6328,-0.0738,0.1405,-0.032,2005-09-20,2005-09-21 00:00:00,0,1,0.8354,0.17250000000000001
116374,285.125,67.375,0.2589,0.6333000000000001,-0.3679,0.1856,0.6323000000000001,-0.4011,2005-09-16,2005-09-24 00:00:00,0,8,1.0012,1.0334
116746,284.875,67.375,0.271,0.595,0.0512,0.2179,0.5878,-0.0325,2005-09-16,2005-09-24 00:00:00,0,8,0.6462,0.6203
117731,285.625,65.625,0.2187,-0.202,-0.5566,0.2308,-0.1728,-0.5992000000000001,2005-08-17,2005-09-26 00:00:00,0,40,0.7585999999999999,0.772
117732,285.625,65.875,0.2402,0.1099,-0.7538,0.2494,0.1219,-0.8024,2005-08-17,2005-09-26 00:00:00,0,40,0.8637,0.9243
117837,285.375,66.125,0.1053,0.5427000000000001,0.521,0.1114,0.5789000000000001,0.4767,2005-08-17,2005-09-26 00:00:00,0,40,1.0637,1.0556
117838,285.375,66.375,-0.0658,0.0738,1.1129,-0.0705,0.12,1.0422,2005-08-17,2005-09-26 00:00:00,0,40,1.1867,1.1622
117839,285.375,66.625,0.0198,-0.1735,0.4673,-0.0013,-0.1223,0.4416,2005-09-10,2005-09-26 00:00:00,0,16,0.6408,0.5639
117886,285.375,65.625,0.3099,-0.3483,-0.2903,0.3348,-0.3296,-0.3435,2005-08-17,2005-09-26 00:00:00,0,40,0.6386000000000001,0.6731
117887,285.375,65.875,0.3487,0.3316,-0.366,0.3664,0.3535,-0.4175,2005-08-17,2005-09-26 00:00:00,0,40,0.6976,0.7709999999999999
117952,310.625,2.375,0.4459,-2.9501,3.1671,-0.0594,-3.6314,3.2084,2005-07-09,2005-09-27 00:00:00,0,80,6.1172,6.8398
118405,310.625,2.625,0.4488,-3.1779,3.1175,-0.0437,-3.6771,3.0977,2005-07-07,2005-09-28 00:00:00,0,83,6.295400000000001,6.7748
118406,310.625,2.125,0.7774000000000001,1.6324,4.6435,0.2539,0.7678,4.7481,2005-08-02,2005-09-28 00:00:00,0,57,6.2759,5.5159
118535,279.625,69.375,0.025,-0.2218,0.6086,0.0623,-0.1579,0.5089,2005-09-25,2005-09-28 00:00:00,0,3,0.8304,0.6668000000000001
118661,279.875,69.375,0.1005,-0.1312,0.5164,0.1269,-0.0935,0.465,2005-09-25,2005-09-28 00:00:00,0,3,0.6476,0.5585
118997,310.875,2.625,0.5074000000000001,0.1481,-1.2823,0.0145,-0.2947,-1.3709,2005-01-01,2005-09-29 00:00:00,0,271,1.4304000000000001,1.6656
118998,310.875,2.375,0.4655,-2.9254,3.1783,-0.0389,-3.5396,3.1505,2005-07-07,2005-09-29 00:00:00,0,84,6.1037,6.6901
119055,310.625,1.875,0.8579,0.4278,4.0337000000000005,0.3094,-0.6015,4.1955,2005-08-03,2005-09-29 00:00:00,0,57,4.461500000000001,4.797
119638,310.375,1.625,0.7922,-0.239,3.3386,0.2032,-1.3593000000000002,3.6476,2005-08-05,2005-10-01 00:00:00,0,57,3.5776,5.0069
119639,310.375,1.875,0.8558,1.6327,3.7462,0.3005,0.6179,4.0213,2005-09-11,2005-10-01 00:00:00,0,20,5.3789,4.6392
119821,310.625,1.625,0.8331000000000001,0.6115,4.566,0.2533,-0.4979,4.807,2005-08-02,2005-10-01 00:00:00,0,60,5.1775,5.3049
119964,310.375,2.125,0.8035,2.3556,3.5478,0.2746,1.4955,3.7812,2005-09-11,2005-10-01 00:00:00,0,20,5.9033999999999995,5.2767
120479,310.375,2.375,0.794,1.3763,4.5683,0.2853,0.6607000000000001,4.7392,2005-08-05,2005-10-02 00:00:00,0,58,5.944599999999999,5.399900000000001
121842,309.625,0.375,0.5917,-0.1888,-0.4287,-0.1084,-0.2301,-0.5184,2005-09-30,2005-10-05 00:00:00,0,5,0.6175,0.7484999999999999
125348,285.375,67.375,0.2477,0.2899,0.4063,0.1669,0.3079,0.1532,2005-10-01,2005-10-11 00:00:00,0,10,0.6961999999999999,0.4611
125650,285.625,66.375,0.1832,-0.1899,0.4822,0.1635,-0.1619,0.4322,2005-10-02,2005-10-12 00:00:00,0,10,0.6721,0.5941
126579,309.625,0.125,0.5533,0.1772,-0.456,-0.1462,0.1696,-0.5539000000000001,2005-10-08,2005-10-13 00:00:00,0,5,0.6332,0.7235
126580,309.625,0.375,0.5241,0.2413,-1.6402,-0.176,0.2,-1.7298,2005-10-08,2005-10-13 00:00:00,0,5,1.8815000000000002,1.9298
127779,283.375,69.125,0.3324,0.1573,0.6033000000000001,0.1727,0.0953,-0.0614,2005-10-10,2005-10-14 00:00:00,0,4,0.7606,0.1567
127859,283.375,68.625,0.3868,-0.1943,0.4156,0.2602,0.0215,-0.0402,2005-10-10,2005-10-14 00:00:00,0,4,0.6099,0.0617
127860,283.375,68.875,0.3704,0.1124,0.562,0.2231,0.1319,-0.0245,2005-10-10,2005-10-14 00:00:00,0,4,0.6744000000000001,0.15639999999999998
128506,282.625,68.375,0.2247,-0.3845,0.348,0.2293,-0.1694,0.3293,2005-10-08,2005-10-15 00:00:00,0,7,0.7324999999999999,0.4987
128507,282.625,68.625,0.2932,-0.1155,0.5521,0.1741,0.1146,0.3274,2005-10-10,2005-10-15 00:00:00,0,5,0.6676000000000001,0.442
128758,282.875,68.375,0.27,-0.403,0.246,0.2686,-0.1865,0.224,2005-10-08,2005-10-15 00:00:00,0,7,0.649,0.4105
130748,163.625,61.875,0.027,-0.3045,0.3267,-0.2908,-0.2857,0.0398,2005-10-17,2005-10-18 00:00:00,0,1,0.6312,0.3255
131776,316.375,-2.375,0.5852,0.311,0.627,0.0663,0.2383,0.5835,2005-10-02,2005-10-19 00:00:00,0,17,0.938,0.8218000000000001
132154,280.375,69.375,0.0623,0.1414,0.52,0.0676,0.1202,0.4292,2005-10-10,2005-10-20 00:00:00,0,10,0.6614,0.5494
137240,309.125,-0.125,0.6930000000000001,-0.23,0.376,-0.0091,-0.2325,0.1857,2005-10-23,2005-10-25 00:00:00,0,2,0.606,0.4182
140698,73.375,70.625,0.1556,-0.1956,0.5321,0.0285,-0.1961,0.5630000000000001,2005-07-20,2005-10-27 00:00:00,0,99,0.7277,0.7591000000000001
142613,123.625,-16.375,0.91,0.2021,0.6482,-0.1184,0.1843,0.5942000000000001,2005-10-13,2005-10-29 00:00:00,0,16,0.8503000000000001,0.7785000000000001
143783,123.375,-16.625,0.9315,0.4505,0.4481,-0.0987,0.422,0.4255,2005-10-13,2005-10-29 00:00:00,0,16,0.8986000000000001,0.8474999999999999
144998,285.625,66.375,0.0216,-0.1831,0.5389,0.0019,-0.155,0.4889,2005-10-15,2005-10-31 00:00:00,0,16,0.7220000000000001,0.6439
145310,285.375,66.625,0.056,-0.3101,0.3565,0.0349,-0.2589,0.3308,2005-10-15,2005-10-31 00:00:00,0,16,0.6666,0.5897
146367,285.375,66.375,0.0791,-0.1905,0.6317,0.0744,-0.1443,0.561,2005-10-02,2005-11-02 00:00:00,0,31,0.8222,0.7053
146592,310.375,1.625,0.5795,-1.1762,3.4482000000000004,-0.0095,-2.2965,3.7572,2005-10-05,2005-11-03 00:00:00,0,29,4.6244000000000005,6.0537
146734,284.375,66.625,-0.2847,-0.9071,0.9146,-0.2678,-0.8524,0.8379000000000001,2005-08-17,2005-11-03 00:00:00,0,78,1.8216999999999999,1.6903000000000001
146735,284.375,66.875,0.0306,-0.6351,0.399,0.0264,-0.5734,0.3251,2005-08-17,2005-11-03 00:00:00,0,78,1.0341,0.8985000000000001
146805,285.125,66.375,-0.2044,-0.0438,0.683,-0.2017,-0.0035,0.6495000000000001,2005-08-17,2005-11-03 00:00:00,0,78,0.7268,0.653
146806,285.125,66.625,-0.0301,-0.4328,0.2005,-0.0435,-0.3842,0.1329,2005-08-17,2005-11-03 00:00:00,0,78,0.6333,0.5171
146924,284.625,66.375,-0.3952,-0.2229,0.7936000000000001,-0.3747,-0.1875,0.7138,2005-08-17,2005-11-03 00:00:00,0,78,1.0165000000000002,0.9013
146925,284.625,66.625,-0.1177,-0.8501000000000001,0.9266,-0.1143,-0.7989,0.8582000000000001,2005-08-17,2005-11-03 00:00:00,0,78,1.7767,1.6571000000000002
146926,284.625,66.875,0.1072,-0.3363,0.3706,0.0875,-0.2721,0.3055,2005-08-17,2005-11-03 00:00:00,0,78,0.7069,0.5776
147088,284.875,66.375,-0.2914,-0.2129,0.5682,-0.2806,-0.1796,0.5125000000000001,2005-08-17,2005-11-03 00:00:00,0,78,0.7811,0.6921
147089,284.875,66.625,-0.0424,-0.6826,0.2231,-0.0458,-0.6372,0.1685,2005-08-17,2005-11-03 00:00:00,0,78,0.9057,0.8057
147148,310.375,1.875,0.5911000000000001,-0.057,4.4448,0.0358,-1.0719,4.7199,2005-10-05,2005-11-04 00:00:00,0,30,4.5018,5.7918
150510,311.125,1.125,0.7286,0.328,4.3042,0.1253,-0.3167,4.7349000000000006,2005-08-17,2005-11-10 00:00:00,0,85,4.6322,5.0516000000000005
150970,311.125,1.375,0.7102,0.2755,4.443700000000001,0.1298,-0.4565,4.849600000000001,2005-08-17,2005-11-11 00:00:00,0,86,4.719200000000001,5.306100000000001
151754,309.625,0.125,0.7559,-0.2503,0.7160000000000001,0.0565,-0.2579,0.6181,2005-11-09,2005-11-14 00:00:00,0,5,0.9663000000000002,0.876
151755,309.625,0.375,0.7819,-0.4264,1.6588,0.0818,-0.4677,1.5691000000000002,2005-11-09,2005-11-14 00:00:00,0,5,2.0852,2.0368000000000004
151870,309.125,-0.125,0.6926,-0.188,0.5946,-0.0095,-0.1905,0.4043,2005-11-09,2005-11-14 00:00:00,0,5,0.7826,0.5948
151959,309.375,-0.125,0.7052,-0.1788,0.512,0.0031,-0.181,0.3543,2005-11-09,2005-11-14 00:00:00,0,5,0.6908,0.5353
151960,309.375,0.125,0.7062,-0.1983,0.7618,0.0051,-0.2007,0.6351,2005-11-09,2005-11-14 00:00:00,0,5,0.9601000000000001,0.8358
152744,309.625,0.125,0.7146,0.0239,1.0081,0.0152,0.0162,0.9102,2005-11-16,2005-11-17 00:00:00,0,1,1.032,0.9264
152745,309.625,0.375,0.7354,-0.1562,1.4325,0.0352,-0.1975,1.3428,2005-11-16,2005-11-17 00:00:00,0,1,1.5887000000000002,1.5403
152887,309.125,-0.125,0.6499,0.0676,0.9249,-0.0522,0.0651,0.7346,2005-11-16,2005-11-17 00:00:00,0,1,0.9925,0.7997000000000001
152994,309.375,-0.125,0.666,0.0769,0.8004,-0.0362,0.0747,0.6426000000000001,2005-11-16,2005-11-17 00:00:00,0,1,0.8773,0.7173
152995,309.375,0.125,0.6672,0.0578,1.0039,-0.0339,0.0554,0.8772000000000001,2005-11-16,2005-11-17 00:00:00,0,1,1.0617,0.9326000000000001
153282,123.625,-16.375,1.002,0.3481,0.3712,-0.0265,0.3303,0.3171,2005-10-31,2005-11-18 00:00:00,0,18,0.7193,0.6474
153818,315.625,-2.625,0.6214000000000001,0.2368,-0.4606,0.0877,0.2724,-0.6011000000000001,2005-11-16,2005-11-21 00:00:00,0,5,0.6974,0.8735
153986,315.375,-2.375,0.6044,-0.1567,-0.6143000000000001,0.0711,-0.146,-0.7938000000000001,2005-11-16,2005-11-21 00:00:00,0,5,0.7710000000000001,0.9398000000000001
154009,283.375,66.375,-0.1418,-0.2228,0.4055,-0.0711,-0.2276,0.3996,2005-07-29,2005-11-22 00:00:00,0,116,0.6283000000000001,0.6272
155188,283.375,66.125,-0.2196,-0.1602,0.452,-0.1519,-0.1715,0.4406,2005-07-29,2005-11-26 00:00:00,0,120,0.6122000000000001,0.6121
156613,309.625,0.125,0.6815,-0.087,0.6163000000000001,-0.0179,-0.0946,0.5183,2005-11-23,2005-12-01 00:00:00,0,8,0.7033,0.6129
156796,309.125,-0.125,0.6927,-0.0826,0.7374,-0.0094,-0.085,0.5471,2005-11-23,2005-12-01 00:00:00,0,8,0.8200000000000001,0.6321
