adt,ugos,vgos,sla,ugosa,vgosa,radius,radius_glob
0.2419,-3.0420000000000003,1.7965,-0.327,-4.0023,2.0663,4.8385,6.0686
0.619,0.9529,-0.3909,0.0852,0.9885,-0.5314,1.3438,1.5199
0.7733,0.969,1.9562,0.2531,0.4839,2.4501,2.9252,2.934
0.4118,4.1759,3.0056000000000003,-0.1171,3.3158000000000003,3.2390000000000003,7.181500000000001,6.5548
0.3538,0.2643,3.9328,-0.1775,-0.2507,4.3154,4.1971,4.5661000000000005
0.7697,0.0273,0.5744,0.0696,-0.014,0.4848,0.6017,0.4988
0.6853,0.0828,0.6987,-0.0157,0.0804,0.5720000000000001,0.7815,0.6524000000000001
0.4488,-0.3373,4.1572000000000005,-0.0997,-1.3665,4.319,4.4945,5.6855
0.7087,0.5955,4.4033,0.1431,-0.3132,4.8114,4.9988,5.1246
0.2967,-0.2023,0.4715,0.1133,0.0265,0.0226,0.6738,0.0491
0.5359,-0.3875,0.3863,0.0075,-0.3445,0.2713,0.7738,0.6157999999999999
0.7618,-0.3418,0.7334,0.0617,-0.3831,0.6438,1.0752000000000002,1.0269
0.2477,0.2899,0.4063,0.1669,0.3079,0.1532,0.6961999999999999,0.4611
0.6376000000000001,0.1169,0.863,-0.0635,0.1145,0.7363000000000001,0.9799,0.8508000000000001
0.3289,1.1967,0.6277,-0.3582,1.1059,0.5949,1.8244,1.7008
-0.0417,-0.3365,0.5722,0.0107,-0.1885,0.4793,0.9087,0.6678
0.5795,-1.1762,3.4482000000000004,-0.0095,-2.2965,3.7572,4.6244000000000005,6.0537
0.8105,-0.3953,-0.3371,0.1095,-0.3978,-0.4638,0.7323999999999999,0.8615999999999999
0.6990000000000001,-1.6338,3.5093,0.11,-2.7542,3.8184,5.1431,6.5726
-0.0139,-0.0573,-0.6082000000000001,0.003,-0.0026,-0.6849000000000001,0.6655000000000001,0.6875000000000001
0.6639,1.8841,4.4482,0.1404,1.0194,4.5528,6.3323,5.5722000000000005
0.342,-0.4199,0.2543,0.0517,-0.1121,0.0492,0.6742,0.1613
0.6552,0.3165,0.8168000000000001,-0.0449,0.2752,0.7272000000000001,1.1333000000000002,1.0024000000000002
0.6615,0.2473,1.3052,-0.0379,0.2397,1.2073,1.5525,1.447
0.5182,0.6085,0.0252,-0.0102,0.6516000000000001,-0.0898,0.6337,0.7414000000000001
0.7974,0.0772,-0.5366000000000001,0.0973,0.0359,-0.6263000000000001,0.6138000000000001,0.6622000000000001
-0.156,-0.3239,0.5322,-0.1355,-0.2885,0.4523,0.8561000000000001,0.7407999999999999
0.5638000000000001,-4.0225,0.1583,0.0536,-4.515000000000001,0.6732,4.1808,5.1882
0.1073,-0.2629,-0.4063,0.0047,0.002,-0.041,0.6692,0.043
0.5269,-0.5239,0.7724000000000001,-0.0514,-0.6708000000000001,0.6563,1.2963,1.3271000000000002
0.2196,-0.2392,-0.5476,-0.0032,0.0622,0.2913,0.7867999999999999,0.3535
0.6980000000000001,-0.1111,1.1161,-0.0021,-0.1524,1.0265,1.2272,1.1789
0.2273,-0.0355,-0.6802,0.0019,-0.0419,-0.6829000000000001,0.7157,0.7248000000000001
0.5465,1.975,-5.1066,0.0176,1.1149,-4.873200000000001,7.0816,5.988100000000001
0.655,-0.1017,0.6309,-0.0471,-0.1041,0.4406,0.7326,0.5447
0.4586,-0.9514,-2.2056,-0.1304,-2.0717000000000003,-1.8965,3.157,3.9682
-0.2659,0.0795,0.5399,0.0917,-0.0063,-0.0124,0.6194000000000001,0.0187
0.4366,0.3096,4.6184,-0.0722,-0.4061,4.7892,4.928,5.1953000000000005
0.9087,0.2497,0.6511,0.2066,0.2473,0.4607,0.9008,0.708
0.7288,0.9731,4.73,0.2053,0.1084,4.8346,5.7031,4.943
0.6631,-0.3706,0.6338,-0.039,-0.3731,0.4434,1.0044,0.8165
0.3899,-0.4911,-0.4884,0.1463,-0.4683,-0.7678,0.9795,1.2361
1.1002,-0.5131,0.4571,0.0926,-0.4924,0.4105,0.9702,0.9029
0.7358,0.0145,3.1500000000000004,0.1805,-1.0004,3.4251,3.1645000000000003,4.4255
-0.0273,-0.0011,0.9859,-0.1081,0.0169,0.7327,0.987,0.7496
0.6859000000000001,-0.0984,-0.7764000000000001,-0.0136,-0.106,-0.8743000000000001,0.8748000000000001,0.9803
0.8352,0.2602,1.1433,0.1358,0.2526,1.0453,1.4035,1.2978999999999998
0.6343,-2.6891000000000003,-3.341,0.1108,-3.5538000000000003,-3.2364,6.030100000000001,6.7902000000000005
0.3038,-0.2317,0.5747,-0.0193,0.1216,0.2306,0.8064,0.3522
0.7904,-0.3571,-0.3752,0.0909,-0.3647,-0.4731,0.7323,0.8378000000000001
0.1792,-2.5118,-2.2086,-0.3761,-3.5267000000000004,-1.9336,4.7204,5.4603
0.2732,-0.5884,-1.1214,-0.0643,0.0691,0.0082,1.7098,0.0773
0.6238,3.8256,2.9276,0.0846,3.1211,3.3179000000000003,6.7532,6.439
0.9049,0.9857,4.143400000000001,0.3889,0.2503,4.4549,5.129100000000001,4.7052000000000005
-0.2102,-0.0301,0.6255000000000001,0.0642,-0.0046,0.0346,0.6556000000000001,0.0392
-1.0243,0.4542,0.4271,-0.0745,0.259,0.3214,0.8813,0.5804
0.6619,0.192,0.5838,-0.0375,0.1844,0.4858,0.7758,0.6702
-1.1512,0.1812,0.4794,-0.1302,-0.0104,0.4001,0.6606,0.4105
0.6042000000000001,2.8299000000000003,4.4065,0.0833,2.0536000000000003,4.4548000000000005,7.236400000000001,6.508400000000001
0.8143,3.8571,3.2677,0.3158,3.2265,3.5263,7.1248000000000005,6.752800000000001
0.8172,1.0112,4.214,0.2483,0.051,4.4838000000000005,5.225200000000001,4.534800000000001
0.7028,0.6444000000000001,4.251,0.1868,-0.091,4.5625,4.8954,4.6535
0.6545000000000001,0.2974,4.7671,0.1492,-0.3838,4.8085,5.0645,5.1923
0.3986,-1.4313,-4.2374,-0.1904,-2.5516,-3.9283,5.6687,6.479900000000001
0.4803,-1.0793,0.7962,-0.0534,-1.0437,0.6556000000000001,1.8755,1.6993
0.7146,0.0239,1.0081,0.0152,0.0162,0.9102,1.032,0.9264
0.4295,-0.6496000000000001,3.6428,-0.0783,-1.2588,4.0589,4.2924,5.3177
0.4363,-0.3296,0.8958,0.1132,0.0237,0.5518000000000001,1.2254,0.5755000000000001
0.5869,-0.544,3.9648,-0.01,-1.4249,4.3479,4.5088,5.7728
0.5121,0.5241,0.1384,-0.0068,0.4515,0.0949,0.6625,0.5464
0.9178,0.7617,0.5502,0.2157,0.7593000000000001,0.3599,1.3119,1.1192000000000002
0.7454000000000001,0.1691,0.7534000000000001,0.0432,0.167,0.5957,0.9225,0.7627
1.0173,-0.0795,-0.6876,0.7483000000000001,-0.076,-0.6879000000000001,0.7671,0.7639
0.8167000000000001,0.2236,0.9192,0.1146,0.2214,0.7615000000000001,1.1428,0.9829
0.2004,-0.0525,0.8318000000000001,0.0157,0.2752,-0.1393,0.8843000000000001,0.4145
0.5887,0.1385,-5.0076,0.0502,-0.664,-4.644,5.1461,5.308
0.7431,0.3239,0.3894,0.041,0.3215,0.1991,0.7133,0.5206
0.8855000000000001,0.8365,0.4044,0.1853,0.7952,0.3148,1.2409,1.11
0.7644000000000001,0.7862,-0.028,0.0642,0.7449,-0.1176,0.8142,0.8625
0.6892,0.1649,0.4725,-0.013,0.1625,0.2822,0.6374,0.4447
0.2893,-0.3644,0.512,0.0475,-0.0873,0.1063,0.8764000000000001,0.1936
0.152,-2.7671,3.3247,-0.3464,-3.3977,3.5833000000000004,6.0918,6.981
-0.014,-0.0995,-0.5235000000000001,0.0557,0.0801,-0.4756,0.6230000000000001,0.5557000000000001
0.4884,-0.1783,-4.9252,-0.0203,-0.8939,-4.7544,5.1035,5.648300000000001
0.308,-1.7285,0.0346,-0.3352,-2.4846,0.3788,1.7631,2.8634
0.7856000000000001,0.441,0.7402000000000001,0.0854,0.3997,0.6505000000000001,1.1812,1.0502
0.6339,-0.3266,-4.8641000000000005,0.0449,-1.4469,-4.5551,5.1907000000000005,6.002000000000001
0.7953,0.4132,0.2529,0.0952,0.3719,0.1632,0.6661,0.5351
0.2586,-1.7792,3.7479,-0.307,-2.6879,4.156000000000001,5.5271,6.8439000000000005
0.8207,-1.2619,4.0545,0.3005,-1.747,4.5484,5.3164,6.2954
0.5625,0.4725,-0.2335,0.0288,0.5081,-0.374,0.706,0.8821
0.7284,0.7852,-5.091,0.2124,0.0498,-4.7795000000000005,5.8762,4.829300000000001
0.7849,0.4396,1.1977,0.0828,0.4371,1.0074,1.6373,1.4445
0.6917,-0.5412,0.3258,-0.0104,-0.5437000000000001,0.1355,0.867,0.6792
0.3039,-0.5636,-3.699,-0.225,-1.4236,-3.4656,4.2626,4.8892
0.1632,-1.677,-3.4697,-0.3657,-2.5371,-3.2363,5.1467,5.7734000000000005
-0.2736,-0.0278,0.5829,0.0007,-0.0024,-0.008,0.6107,0.0104
0.0453,-0.7204,-5.3345,-0.4749,-1.2055,-4.8406,6.0549,6.0461
0.8691000000000001,0.3899,-4.8931,0.3299,-0.3146,-4.5027,5.283,4.8173
0.6044,-0.1567,-0.6143000000000001,0.0711,-0.146,-0.7938000000000001,0.7710000000000001,0.9398
0.5285000000000001,-1.2743,-4.1511000000000005,-0.0004,-2.1344000000000003,-3.9178,5.425400000000001,6.052200000000001
0.6801,1.8801,4.1488000000000005,0.1724,1.271,4.564900000000001,6.0289,5.8359000000000005
0.0172,-0.1427,0.8248000000000001,-0.1301,-0.1232,0.2383,0.9675,0.3615
0.1065,0.0597,0.5822,-0.0533,-0.0024,-0.0825,0.6419,0.0849
0.5848,1.7000000000000002,-5.0711,0.0295,0.6851,-4.796,6.771100000000001,5.4811000000000005
0.2858,-0.334,0.5055000000000001,0.121,0.0357,0.4633,0.8395000000000001,0.499
0.6001000000000001,-0.2752,-0.4826,-0.101,-0.2776,-0.6093000000000001,0.7578,0.8869
0.4909,-0.3321,0.6775,0.175,-0.0089,0.0162,1.0096,0.0250999999999999
0.6658000000000001,-0.5127,0.3406,-0.0344,-0.554,0.2509,0.8533000000000001,0.8049000000000001
0.7862,-0.2625,0.8244,0.0841,-0.2646,0.6667000000000001,1.0869,0.9313
-0.1447,0.0665,-0.5933,0.0843,0.0016,-0.5902000000000001,0.6598,0.5918000000000001
0.7100000000000001,0.1184,0.5802,0.0105,0.1108,0.4822,0.6986000000000001,0.593
-0.1533,-0.0284,0.6241,0.121,-0.0029,0.0332,0.6525,0.0361
0.2585,-3.2834000000000003,-2.6392,-0.24,-3.914,-2.3806000000000003,5.922600000000001,6.294600000000001
0.641,-0.5248,0.2183,-0.0585,-0.5324,0.1203,0.7431000000000001,0.6527
0.7080000000000001,-0.1111,0.5938,0.0058,-0.1136,0.4035,0.7049,0.5171
0.5995,1.0414,4.623600000000001,0.051,0.0121,4.7854,5.665000000000001,4.7975
0.4765,-1.9133,-4.4976,-0.047,-2.3549,-4.0136,6.4109,6.368500000000001
0.1439,-0.2853,0.7535000000000001,-0.0209,0.0844,0.7113,1.0388000000000002,0.7957000000000001
0.7332000000000001,-3.5031000000000003,-2.6713,0.1676,-4.4118,-2.2633,6.1744,6.6751000000000005
0.2924,0.291,0.3944,0.2221,0.2542,0.2862,0.6854,0.5404
0.0853,0.3059,-0.3748,0.1537,0.3094,-0.4142,0.6807000000000001,0.7236
0.059,-0.1544,0.4469,-0.0261,0.0219,0.1134,0.6013000000000001,0.1353
0.0899,-0.2157,-0.4514,-0.0424,0.0014,-0.0142,0.6671,0.0156
0.7465,0.1082,0.7095,0.0471,0.1006,0.6115,0.8177,0.7121000000000001
0.392,-0.2971,-0.6118,0.1692,0.0044,0.2271,0.9089,0.2314999999999999
0.2742,-1.3201,3.9415,-0.2336,-1.9292,4.357600000000001,5.2616,6.2868
0.6998000000000001,1.3872,4.2675,0.1709,0.5271,4.5008,5.6547,5.0279
0.5177,0.5398000000000001,0.0797,-0.014,0.5978,-0.0769,0.6195,0.6747
0.8183,-0.4048,-0.2138,0.1162,-0.4073,-0.4041,0.6186,0.8114
0.159,-0.0949,0.6495000000000001,0.0148,0.0022,-0.1496,0.7444000000000001,0.1518
0.4481,-0.4009,0.8450000000000001,0.125,-0.0476,0.501,1.2459,0.5486
0.5784,-0.2591,0.8826,0.0001,-0.406,0.7665000000000001,1.1417000000000002,1.1725
0.7123,-0.4957,-0.373,0.0102,-0.4979,-0.5307000000000001,0.8687,1.0286
0.7018,-0.1378,3.608,0.1466,-1.1526,3.8831,3.7458,5.0357
-0.0932,-0.3222,0.5204,-0.0559,-0.2583,0.4207,0.8426,0.679
0.0812,-0.3571,-0.2555,0.0513,-0.2324,-0.3817,0.6126,0.6141
0.509,1.8585,4.2479000000000005,0.0152,1.2954,4.3451,6.106400000000001,5.6405
0.6484,2.7446,4.2664,0.1195,1.8845,4.4998000000000005,7.011,6.3843000000000005
0.7806000000000001,0.1995,0.6025,0.0805,0.1582,0.5129,0.802,0.6711
0.052,-0.037,-0.9995,-0.0747,0.0804,-0.1257,1.0365,0.2061
-0.0735,-0.0289,0.7257,0.0064,-0.0402,0.7504000000000001,0.7546,0.7906000000000001
0.5845,2.1609000000000003,4.0087,-0.0045,1.0406,4.3177,6.169600000000001,5.3583
0.4871,-0.1917,4.2948,-0.1364,-0.9064,4.7,4.4865,5.6064
0.3057,2.4494,4.6008,-0.2428,1.4202,4.7626,7.050199999999999,6.1828
0.4902,-1.3241,-3.1268,-0.0334,-2.1887000000000003,-3.0222,4.4509,5.2109000000000005
0.5837,2.2389,4.0387,0.0039,1.1295,4.2797,6.2776000000000005,5.4092
0.5322,-0.6557000000000001,0.0785,-0.0015,-0.6201,-0.062,0.7342000000000001,0.6820999999999999
0.5883,2.3271,4.3783,-0.0007,1.2068,4.6873000000000005,6.705400000000001,5.894100000000001
0.445,-2.4984,-3.3528,-0.2141,-3.1955,-3.0864000000000003,5.8512,6.2819
0.7287,0.2734,0.4606,0.0265,0.2709,0.2703,0.734,0.5411999999999999
0.6899000000000001,-0.2113,0.62,-0.0102,-0.2527,0.5303,0.8312999999999999,0.7829999999999999
0.4001,-1.4909,4.3631,-0.0891,-1.9271,4.5666,5.854,6.4937000000000005
0.3684,0.0725,2.2981000000000003,-0.2786,-0.4323,2.5944000000000003,2.3706,3.0267000000000004
0.6509,-0.5927,0.4539,-0.0492,-0.6341,0.3643,1.0466,0.9984
0.3958,0.5356000000000001,-4.966600000000001,-0.1277,-0.3291,-4.862,5.5022,5.1911000000000005
0.4043,-1.9386,-2.9935,-0.1755,-3.048,-2.7525,4.9321,5.8005
0.7161000000000001,-0.5138,-0.3994,0.0167,-0.5214,-0.4974,0.9132,1.0188
0.5106,0.8147000000000001,3.0145,-0.0279,0.0122,3.3782,3.8292,3.3904
0.7426,-0.225,0.5386000000000001,0.0432,-0.2326,0.4406,0.7636000000000001,0.6732
0.5859,-0.8330000000000001,3.9926,0.0306,-1.8479,4.2677000000000005,4.8256,6.115600000000001
0.2798,-0.3637,-0.3573,0.0552,-0.3591,-0.3629,0.7210000000000001,0.722
0.4756,-0.2575,-0.3489,0.251,-0.2529,-0.3545,0.6064,0.6073999999999999
0.5184,0.115,4.5369,0.0208,-0.3713,4.9225,4.6519,5.2938
0.4762,1.5811000000000002,4.5525,-0.0791,0.5662,4.827500000000001,6.1336,5.393700000000001
-0.3033,0.2985,0.8341000000000001,-0.207,0.3017,0.7951,1.1326,1.0968
0.7332000000000001,2.2755,4.551200000000001,0.2043,1.4154,4.7845,6.826700000000001,6.1999
0.5503,4.9625,2.6078,0.0018,3.9333,2.7696,7.5703,6.7029
0.1223,0.0412,0.66,0.1115,-0.0098,0.5599000000000001,0.7012,0.5697000000000001
0.6396000000000001,-0.5195000000000001,0.2682,-0.0626,-0.5217,0.1105,0.7877000000000001,0.6322000000000001
0.491,1.9961,4.3837,-0.1681,1.2990000000000002,4.6501,6.3798,5.9491000000000005
0.6724,0.8484,-4.4535,0.1799,0.3492,-4.4733,5.3019,4.8225
0.4355,-3.3005,2.9848000000000003,-0.0537,-3.7367,3.1883000000000004,6.2853,6.925000000000001
0.7982,0.3869,0.8005,0.0987,0.3793,0.7026,1.1874,1.0819
0.5409,0.6703,3.8623,0.0119,-0.1898,4.0956,4.5326,4.2854
0.7764000000000001,-0.0129,0.7212000000000001,0.0769,-0.0205,0.6232,0.7341000000000001,0.6436999999999999
0.2931,-0.2091,-0.9436,0.0703,0.0923,-0.1046,1.1527,0.1969
0.6623,4.8089,1.9197,0.0967,3.9002,2.3277,6.7286,6.2279
0.1644,-0.0245,0.6758000000000001,0.1447,0.0035,0.6259,0.7003,0.6294
0.5415,1.1189,-2.1341,0.0566,0.797,-2.2086,3.253,3.0056000000000003
0.4761,-0.2664,3.6205,-0.0317,-0.8755000000000001,4.0366,3.8869,4.9121
0.7617,-0.1014,-5.2713,0.1961,-1.0101,-4.863300000000001,5.3727,5.8734
-0.1791,-0.5464,0.1293,-0.1212,-0.533,0.0457,0.6757,0.5787
0.4404,-1.7629,-4.2379,-0.2264,-2.2229,-4.0107,6.0008,6.2336
0.4776,-1.1606,4.7292000000000005,-0.0149,-1.6597000000000002,4.7093,5.889800000000001,6.369
0.5567,0.559,4.476,0.0278,-0.301,4.7093,5.035,5.0103
0.8347,-0.0976,0.6485000000000001,0.1353,-0.1053,0.5505,0.7461000000000001,0.6557999999999999
0.6214000000000001,0.2368,-0.4606,0.0877,0.2724,-0.6011000000000001,0.6974,0.8735
0.7016,0.1562,0.5594,0.0005,0.1538,0.4327,0.7156,0.5865
0.7902,-0.6264000000000001,3.3067,0.2667,-1.2992,3.7013,3.933100000000001,5.0005
0.5576,-0.4116,0.4351,0.0259,-0.3536,0.2785,0.8467,0.6321000000000001
0.7447,1.6225,1.2518,0.2345,1.13,1.7666000000000002,2.8743,2.8966000000000003
0.6603,-0.6725,-0.0915,-0.0418,-0.6747000000000001,-0.2492,0.764,0.9239
0.2492,0.017,-0.5982000000000001,0.2661,0.0717,-0.6749,0.6152000000000001,0.7466
0.7009000000000001,-1.0691000000000002,-4.7259,0.172,-1.9292,-4.492500000000001,5.795,6.4217
-0.0651,0.2557,-0.4379,0.0151,0.3258,-0.3582,0.6936,0.6839999999999999
0.4464,2.4245,3.6698,-0.077,1.7517,4.0644,6.0943000000000005,5.8161000000000005
0.6691,-0.7036,-0.1103,-0.0304,-0.7112,-0.2083,0.8139,0.9195
0.8028000000000001,4.7436,2.8646000000000003,0.2792,3.8789,2.9691,7.6082,6.848
-0.0535,-0.1425,0.4809,-0.0889,-0.1522,0.5232,0.6234,0.6754
0.5783,1.9616,4.6689,0.0548,1.0969,4.7735,6.6305,5.8704
0.8271000000000001,2.516,-4.6208,0.3037,1.8432,-4.2262,7.1368,6.0694
0.4848,-2.4011,-1.7901,-0.095,-3.5105,-1.5491,4.1912,5.0596
0.7149,3.5954,3.5201,0.1493,2.6867,3.9281,7.1155,6.614800000000001
-0.2646,-0.0411,0.6034,0.0,0.0014,0.0,0.6445000000000001,0.0014
0.1047,0.4871,0.6215,0.1109,0.5232,0.5772,1.1086,1.1004
0.4092,-1.9913,4.148000000000001,-0.0762,-2.3676,4.1907000000000005,6.1393,6.558300000000001
-0.102,-0.5809000000000001,0.1696,-0.0945,-0.5097,0.1653,0.7505000000000001,0.675
0.5985,0.8609,4.0448,0.0783,0.3759,4.5387,4.9057,4.9146
0.6573,1.0734,-3.7159,0.1635,0.5102,-3.6186,4.7893,4.1288
-0.0034,-0.266,0.3739,0.0693,-0.2703,0.3572,0.6399,0.6275
0.5051,-0.7262000000000001,4.037,-0.0918,-1.6072000000000002,4.4202,4.7632,6.0274
0.8604,0.2526,0.4912,0.1603,0.2113,0.4015,0.7438,0.6128
0.6716000000000001,1.2237,4.2523,0.1231,0.1944,4.4141,5.476,4.6085
0.4395,-4.4066,-0.75,-0.0619,-4.9147,-0.301,5.1566,5.2157
0.2376,-0.0375,-0.7606,-0.015,-0.0028,-0.8825000000000001,0.7981,0.8853000000000001
0.3692,-0.32,-0.2843,0.1337,0.0321,-0.2823,0.6043000000000001,0.3144
0.2352,-0.3585,0.3792,0.1161,-0.1284,0.1546,0.7377,0.283
0.3676,-2.8857,3.4179000000000004,-0.1368,-3.5,3.3901000000000003,6.3036,6.8901
0.6682,1.7583,4.3433,0.0885,0.6489,4.5843,6.1016,5.2332
0.7396,2.0889,4.470400000000001,0.1142,1.0674,4.7795000000000005,6.5593,5.846900000000001
0.502,-0.3967,-4.8166,0.0082,-0.9598,-4.7193000000000005,5.2133,5.6791
0.4653,-0.5516,-4.7927,-0.0332,-1.1822,-4.5341000000000005,5.3443,5.7163
0.7594000000000001,3.8635,3.5331,0.1938,2.9548,3.9411,7.3966,6.8959
0.6034,1.3454000000000002,4.0841,0.0874,0.61,4.3956,5.429500000000001,5.0056
0.7374,0.1744,1.0261,0.0352,0.1722,0.8684000000000001,1.2005,1.0406
0.7884,0.3727,1.6859000000000002,0.0862,0.3706,1.5282,2.0586,1.8988
0.5004000000000001,0.6013000000000001,4.1548,-0.0312,-0.0328,4.2483,4.7561,4.2811
0.6834,2.1425,-3.7937,0.1849,1.5119,-3.535,5.9362,5.0469
-0.2237,0.3106,-0.4123,-0.1856,0.2927,-0.3863,0.7229,0.679
0.5911000000000001,-0.057,4.4448,0.0358,-1.0719,4.7199,4.5018,5.7918
0.5093,-2.0483,4.3479,0.0244,-2.3701000000000003,4.2734000000000005,6.3962,6.643500000000001
0.6594,1.1775,4.5304,0.1656,0.6144000000000001,4.6276,5.7079,5.242
0.6607000000000001,1.9008,4.2198,0.1318,1.0407,4.4532,6.1206000000000005,5.4939
0.8447,-0.041,0.7289,0.1452,-0.0486,0.631,0.7699,0.6796
0.1534,0.4453,1.5113,0.1337,0.4733,1.4613,1.9566,1.9346
0.5801000000000001,-1.3214,-3.8432,0.0416,-2.1239,-3.4796,5.1646,5.6035
0.4377,2.1964,3.8328,-0.1008,1.394,4.196400000000001,6.0292,5.590400000000001
0.1191,-0.5243,-0.3447,-0.1244,-0.5015000000000001,-0.624,0.869,1.1255000000000002
0.5078,1.7229,-5.1561,-0.0082,0.9875,-4.8446,6.879,5.8321
0.4173,-2.5969,-3.3763,-0.2081,-3.6185,-3.0672,5.9732,6.685700000000001
0.6576000000000001,0.2058,1.2726,-0.0445,0.2036,1.1149,1.4784,1.3185
0.7298,0.4026,0.4809,0.0287,0.4002,0.3542,0.8835,0.7544
0.6906,-0.0808,0.5772,-0.0105,-0.0832,0.4505,0.658,0.5337000000000001
0.9034,-0.0782,0.73,0.2013,-0.0804,0.5723,0.8082,0.6527000000000001
0.8062,-0.3662,4.1366000000000005,0.2509,-1.3811,4.411700000000001,4.502800000000001,5.792800000000001
0.4694,5.0396,-1.494,-0.079,4.0103,-1.3322,6.5336,5.3425
0.5519000000000001,0.6221,4.4042,-0.0034,-0.3927,4.6793000000000005,5.0263,5.072
0.4111,-4.4429,-0.4515,-0.0592,-4.7168,-0.3325,4.8944,5.049300000000001
0.7241000000000001,-0.6574,0.5824,0.0239,-0.6987,0.4928,1.2398,1.1915
0.3708,3.8406,3.5484,-0.1947,2.9319,3.9564,7.388999999999999,6.8883
0.7167,-0.5168,0.213,0.0172,-0.5244,0.1151,0.7298,0.6395
0.4128,-3.3706,-3.3448,-0.2812,-3.6226,-3.3027,6.715400000000001,6.9253
-0.0023,-0.0727,0.6742,-0.022,-0.0447,0.6243000000000001,0.7469,0.669
0.7146,-0.5016,0.6978000000000001,0.0145,-0.5429,0.6081,1.1994000000000002,1.151
0.6952,-0.5383,0.2751,-0.007,-0.5404,0.1174,0.8134,0.6577999999999999
0.3767,-1.5572,4.4743,-0.1088,-1.9335,4.516900000000001,6.0315,6.4504
0.6777000000000001,-0.5198,-1.4146,0.3403,0.1377,-0.285,1.9344,0.4226999999999999
0.2399,-0.5051,-0.1244,-0.0104,-0.4974,-0.3202,0.6295,0.8176
0.6621,0.2328,1.0871,-0.04,0.2307,0.9294,1.3199,1.1601
0.2249,-0.2944,-0.4383,0.1223,-0.0294,-0.073,0.7327,0.1023999999999999
0.0009,-0.2142,0.8184,0.0274,-0.1766,0.767,1.0326,0.9436
0.614,0.1348,0.6607000000000001,0.0808,0.1456,0.4812,0.7955000000000001,0.6268
0.2647,1.3656,-5.168200000000001,-0.3009,0.4569,-4.7602,6.5338,5.2171
-0.2274,-0.0646,0.6775,-0.1542,-0.075,0.7052,0.7421,0.7802
0.6999000000000001,0.0223,-0.8783000000000001,-0.0012,0.0199,-1.005,0.9006000000000001,1.0249
0.2287,-0.3075,-0.8902,0.0059,-0.0061,-0.0513,1.1977,0.0574
-0.1804,0.0654,-0.6395000000000001,0.0053,-0.0158,-0.5941000000000001,0.7049000000000001,0.6099000000000001
0.0289,-0.1532,0.4847,-0.1153,-0.0562,-0.3144,0.6379,0.3706
-0.1503,0.1127,-0.6433,-0.0166,0.0346,-0.5488000000000001,0.756,0.5834
0.6538,0.2081,1.2669,-0.0473,0.2057,1.1402,1.475,1.3459
0.6575000000000001,0.9381,-1.3546,0.1243,0.9488,-1.5341,2.2927,2.4829
0.0306,-0.6351,0.399,0.0264,-0.5734,0.3251,1.0341,0.8985000000000001
0.6106,-3.0122,-2.1753,0.068,-3.9273,-2.0332,5.1875,5.9605
0.305,-1.7826000000000002,3.905,-0.2186,-2.2242,4.389,5.6876,6.613200000000001
0.6989000000000001,-0.0366,0.5935,-0.0022,-0.039,0.4668,0.6301,0.5058
0.6827000000000001,0.3556,1.0194,-0.0194,0.3531,0.8291000000000001,1.375,1.1822
0.6267,0.5628000000000001,-0.3745,0.093,0.5984,-0.5151,0.9373,1.1135000000000002
0.3141,-0.3511,0.4375,0.0805,0.0135,0.0451,0.7886,0.0586
0.6777000000000001,1.3909,-4.8359000000000005,0.1676,0.8984000000000001,-4.3211,6.226800000000001,5.2195
0.4366,0.614,4.4651000000000005,-0.0687,-0.0673,4.5064,5.0791,4.5737000000000005
0.1423,-0.0523,-0.5506,0.1376,-0.0061,-0.6213000000000001,0.6029,0.6274000000000001
0.6278,-0.2635,0.4673,0.1765,-0.0009,0.0031,0.7308,0.004
0.2182,-0.5418000000000001,0.2955,0.0557,-0.0864,-0.0588,0.8373,0.1452
0.0628,-0.2644,0.4629,-0.0638,-0.0487,0.007,0.7273000000000001,0.0557
0.6138,-0.5383,0.3425,0.0801,-0.5027,0.202,0.8808,0.7047000000000001
0.3663,-3.2268000000000003,-2.0818000000000003,-0.2227,-4.3471,-1.7728000000000002,5.3086,6.1199
0.7021000000000001,0.1539,0.9368,-0.0001,0.1517,0.7791,1.0907,0.9308
0.8304,0.3476,1.082,0.1293,0.3451,0.9553,1.4296000000000002,1.3004
0.6498,3.2521,3.8239,0.1113,2.4496,4.1875,7.0760000000000005,6.6371
-0.0261,-0.3235,0.3507,-0.0472,-0.2723,0.325,0.6742,0.5972999999999999
0.5029,-2.6511,-3.2654,-0.169,-3.2087000000000003,-3.0971,5.9165,6.3058000000000005
0.4286,-2.9207,2.0007,-0.0698,-3.5512,2.2593,4.9214,5.8105
0.1472,0.1434,0.4598,0.1642,0.1944,0.4269,0.6032,0.6213
0.7414000000000001,-0.497,0.3327,0.0413,-0.5383,0.243,0.8297,0.7813
0.6404000000000001,3.3009,3.5286,0.142,2.6703,3.7872,6.8295,6.4575
0.6283000000000001,0.1155,0.6578,-0.0718,0.0742,0.5681,0.7733000000000001,0.6423000000000001
0.8645,-0.3696,0.3397,0.1644,-0.4109,0.25,0.7093,0.6609
0.1914,-0.1557,1.4288,0.1106,-0.1378,1.1756,1.5845,1.3134
0.1697,-0.0079,0.9733,0.0863,-0.0385,0.1136,0.9812,0.1521
0.1501,0.1538,-0.5471,0.1535,0.205,-0.6155,0.7009000000000001,0.8205
